,time,text,images,video
2238,2017-05-27 20:53:00,Damn dog keeps eating all of my firewood...,None,None
2239,2017-05-27 19:48:00,"We Love Skulls
May 25, 2017 at 3:13 AM ·

Awesome Skull Flower Pot! 💀

Get Yours Here 👉 https://www.bluefirestore.com/pot

Not sold in stores. Get yours while you still can!

Share & Tag Someone Who Would Love This","['https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/18664472_1457528584285631_8922089574734138335_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=5c7b18&efg=eyJpIjoidCJ9&_nc_ohc=g3YH-cMNqXYAX_d0kmI&_nc_ht=scontent-lga3-1.xx&tp=14&oh=5f06a2ea0552d7cb0430265e52032a8d&oe=60AFC63B', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/18664472_1457528584285631_8922089574734138335_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=5c7b18&efg=eyJpIjoidCJ9&_nc_ohc=g3YH-cMNqXYAX_d0kmI&_nc_ht=scontent-lga3-1.xx&tp=14&oh=5f06a2ea0552d7cb0430265e52032a8d&oe=60AFC63B', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/18664472_1457528584285631_8922089574734138335_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=5c7b18&efg=eyJpIjoidCJ9&_nc_ohc=g3YH-cMNqXYAX_d0kmI&_nc_ht=scontent-lga3-1.xx&tp=14&oh=5f06a2ea0552d7cb0430265e52032a8d&oe=60AFC63B']",None
2240,2017-05-27 01:07:00,"Sometimes, you just need someone to hold on to... Love is all",['https://scontent-lga3-1.xx.fbcdn.net/v/t31.18172-8/fr/cp0/e15/q65/18738739_1698267693520155_488444156853486490_o.jpg?_nc_cat=102&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=pCWT1s8diEcAX-ks8y1&_nc_ht=scontent-lga3-1.xx&tp=14&oh=3d427c333e19a2a9a03a1f6a025c2166&oe=60B0C0E4&manual_redirect=1'],None
2241,2017-05-07 22:12:00,"Happy Pit, happy life... Love your pup and you'll get it back ten fold...",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/18342250_1678546678825590_2643276236316320992_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=iqqn4TI9BlUAX-8Nhov&tn=CgnJL0-QYpzbaOnO&_nc_ht=scontent-lga3-1.xx&tp=14&oh=3162b87a9564d4b0e5f1a5f41fc4e27a&oe=60B21023&manual_redirect=1'],None
2242,2017-04-29 23:45:00,"They say most can't make it their first year out. They said I would never make it out of Administrative Segregation. They say too much... Been out fifteen months myself, and I couldn't be any happier, or more thankful. I have the most amazing woman, a great job, my own paid for ride, a nice place, and nothing but potential staring back at me... Don't let statistics hold you back... Make your own mark... I'm loving this shit!!!!",None,None
2243,2017-04-26 23:58:00,"So, I made a new friend today at work. He's a typical field mouse. Apparently, they are a nuisance, and people hate them... At least that's what the other three males said, as they made fun of me for caring enough to save him... I'm okay with that... I love all of life's creatures. Big, small, hairy, or just plain creepy. If they don't threaten my life, I won't threaten theirs.. That's good parenting skillz",['https://scontent-lga3-1.xx.fbcdn.net/v/t31.18172-8/fr/cp0/e15/q65/18076674_1665215770158681_9076103631211802369_o.jpg?_nc_cat=105&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=dYuTItLERTMAX_x8MLc&_nc_ht=scontent-lga3-1.xx&tp=14&oh=0d965ed4b37ec28d64a3e0448b3ea61a&oe=60B1907A&manual_redirect=1'],None
2244,2017-04-19 19:06:00,"The World According to Draggon is with Laura Mallett.
April 18, 2017 at 1:00 AM ·

I'm sorry but I LMAO. ~D","['https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/17862794_2279514985608040_1590926299458492834_n.png?_nc_cat=107&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=Y7-Qsz6X6acAX9GntQd&_nc_ht=scontent-lga3-1.xx&oh=5352523da072ab1cc67fb023030ae2d5&oe=60B0D32D', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/17862794_2279514985608040_1590926299458492834_n.png?_nc_cat=107&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=Y7-Qsz6X6acAX9GntQd&_nc_ht=scontent-lga3-1.xx&oh=5352523da072ab1cc67fb023030ae2d5&oe=60B0D32D', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/17862794_2279514985608040_1590926299458492834_n.png?_nc_cat=107&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=Y7-Qsz6X6acAX9GntQd&_nc_ht=scontent-lga3-1.xx&oh=5352523da072ab1cc67fb023030ae2d5&oe=60B0D32D']",None
2245,2017-04-19 17:47:00,"4WheelOnline
April 10, 2017 at 5:36 PM ·

It just gets better and better. Tag someone who thinks they can drive like this and then share it with your friends!",None,https://video-lga3-1.xx.fbcdn.net/v/t42.1790-2/17833742_286739815084690_4439716730486390784_n.mp4?_nc_cat=111&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=GXA9bOB8_ZwAX_WLiE_&_nc_ht=video-lga3-1.xx&oh=49b537eaaaadd4b6fbb80a6076d6cb73&oe=608AEB61
2246,2017-04-19 17:33:00,"Brilliant

Genius Club
April 19, 2017 at 4:25 PM ·

Choose a skin, a sole and zip them together.
Meet Shooz.",None,https://video-lga3-1.xx.fbcdn.net/v/t42.1790-2/18040869_1295735397206719_4041975855201648640_n.mp4?_nc_cat=105&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=oHOLAt36zkMAX9G1dij&tn=mqAN1gr53trufi8p&_nc_ht=video-lga3-1.xx&oh=b155e639d2af66b056d6b44d91f3725d&oe=608AE179
2247,2017-04-18 23:08:00,"TOO FUCKING FUNNY...

Pure Hilarity
April 14, 2017 at 9:46 AM ·","['https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/17757641_675434885978254_4610772268913130154_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=FDZISFh2gp8AX8kSp-8&_nc_ht=scontent-lga3-1.xx&tp=14&oh=dd76fcb067499ff105db11bd6131d684&oe=60AEFF6E', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/17757641_675434885978254_4610772268913130154_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=FDZISFh2gp8AX8kSp-8&_nc_ht=scontent-lga3-1.xx&tp=14&oh=dd76fcb067499ff105db11bd6131d684&oe=60AEFF6E', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/17757641_675434885978254_4610772268913130154_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=FDZISFh2gp8AX8kSp-8&_nc_ht=scontent-lga3-1.xx&tp=14&oh=dd76fcb067499ff105db11bd6131d684&oe=60AEFF6E']",None
2248,2017-04-17 18:08:00,"Leesha Ferne

Sun Gazing
March 31, 2017 at 5:59 AM ·

Pass it on",None,https://video-lga3-1.xx.fbcdn.net/v/t42.1790-2/17557447_1852271631699677_3424203393025966080_n.mp4?_nc_cat=105&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=0LGoYphmzewAX_svFn3&_nc_ht=video-lga3-1.xx&oh=dab2b5e20e804eb070941abe934f5235&oe=608AE896
2249,2017-04-16 14:38:00,"Genius Club
April 16, 2017 at 2:25 PM ·

Extract and collect water directly from the air.
Meet WaterSeer.",None,https://video-lga3-1.xx.fbcdn.net/v/t42.1790-2/17926474_1668377560134441_8751380677489852416_n.mp4?_nc_cat=111&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=BaYPjfOY5UwAX8ITGEC&tn=-KNeExuDcJXXDom1&_nc_ht=video-lga3-1.xx&oh=716154492848c3543ec96ac3c2f09eaf&oe=608AE7F2
2250,2017-04-16 00:57:00,;),None,https://video-lga3-1.xx.fbcdn.net/v/t42.1790-2/17925686_1967304166825004_4486678852088627200_n.mp4?_nc_cat=106&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=q9U4zHUlbIgAX8srSte&tn=bUlT4deEMMos5LuB&_nc_ht=video-lga3-1.xx&oh=68783aed432aeb86d48001ab71fd9e27&oe=608AE723
2251,2017-04-16 00:12:00,Serenity...,['https://scontent-lga3-1.xx.fbcdn.net/v/t31.18172-8/fr/cp0/e15/q65/17966449_1651319004881691_6235339290981187717_o.jpg?_nc_cat=111&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=S4SG1ETF9rUAX-2g3dY&_nc_ht=scontent-lga3-1.xx&tp=14&oh=0132278074f4f74bbefa05335549b8be&oe=60B1E5E8&manual_redirect=1'],None
2252,2017-04-15 20:13:00,"JB N Charlyn Bolton
April 10, 2017 at 9:16 AM ·

Ok so FreeHab is officially in the works. The business account is open and I am looking at a bike to raffel off to start the process. I would love ideas and pros and cons if any one has any experiance in this aera. What FreeHab will do is offer a positave place for our younger men and women to go to go and get some direction from people who understand as well as have an opportunity to learn some life skills and its Free. The shop is the classroom and Bikes are the curriculum. After the first few bikes we raffle off we will eventually restore and build our own. Thus vision does 2 things that are awesome. First it gives a community a positave location. Also allows someone who usually cant afford a bike the opportunity to buy one for 100.00 bucks. The most important part is we get to share The Word as well as our testimony and let people know that there is life thru Jesus. I am posting a few pictures of a bike I have in mind and if everything goes as planned this will be the first bike that gets raffled. My plan is to do 1 a month untill we get the facility up. Please share I need peoples advice and trying to see if people are interested in what I am laying down.
Thank you and God Bless.",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/17862607_1413195955407168_4868552528643428982_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=K5AX6MdzelwAX-9yHio&tn=GjiO3vffzsJ-_WhU&_nc_ht=scontent-lga3-1.xx&tp=14&oh=652e4131c517b39a8f3900d7c500a297&oe=60B0496D&manual_redirect=1'],None
2253,2017-04-15 18:58:00,"Kinda feeling like one of those nights... Hot fire, cold beer, and some good music.. Loving the weather",['https://scontent-lga3-1.xx.fbcdn.net/v/t31.18172-8/fr/cp0/e15/q65/17990345_1651052958241629_1552661715452047852_o.jpg?_nc_cat=106&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=N20fFOmeAQ4AX9y1UjN&_nc_ht=scontent-lga3-1.xx&tp=14&oh=f70123113da2f700ac2b3729e66507ee&oe=60AE9053&manual_redirect=1'],None
2254,2017-04-15 01:25:00,"Oh, now you wanna shoot me in my pinky toe... Stop playing wit me... I'll shoot that black, gnawled, crusty mutha fucka, the fuck off your foot...",None,None
2255,2017-04-14 23:10:00,"So, now I'm calling Outlaw un-Frenchie. Cause he's all about wine and slobers, rather than wine and cheese... ;)",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/17883588_1649890528357872_1786141203070988208_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=OsowRK_WSrEAX8tERFj&_nc_ht=scontent-lga3-1.xx&tp=14&oh=ff377a947589d66253616cd32a5ee47a&oe=60B05D69&manual_redirect=1'],None
2256,2017-04-12 00:55:00,"None of my business
Poster based in Australia
· January 15, 2017 at 4:35 AM ·","['https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/15978032_1282855895127606_8804141875596091145_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=K_JubxD-h7oAX8jfDrQ&tn=97b_jPDsW8qUFtFS&_nc_ht=scontent-lga3-1.xx&tp=14&oh=bcec7dd88d587d90abbbeb5e4984d17b&oe=60B1D62E', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/15978032_1282855895127606_8804141875596091145_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=K_JubxD-h7oAX8jfDrQ&tn=97b_jPDsW8qUFtFS&_nc_ht=scontent-lga3-1.xx&tp=14&oh=bcec7dd88d587d90abbbeb5e4984d17b&oe=60B1D62E', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/15978032_1282855895127606_8804141875596091145_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=K_JubxD-h7oAX8jfDrQ&tn=97b_jPDsW8qUFtFS&_nc_ht=scontent-lga3-1.xx&tp=14&oh=bcec7dd88d587d90abbbeb5e4984d17b&oe=60B1D62E']",None
2257,2017-04-12 00:53:00,"Realest Natives
April 5, 2016 at 2:03 AM ·","['https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/12524368_858533920938820_2614237356349216737_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=B3SkW_0Nia4AX9Jkf3f&_nc_ht=scontent-lga3-1.xx&tp=14&oh=3d4654a01f00d0280911c7a6aacb6cc7&oe=60B079D1', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/12524368_858533920938820_2614237356349216737_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=B3SkW_0Nia4AX9Jkf3f&_nc_ht=scontent-lga3-1.xx&tp=14&oh=3d4654a01f00d0280911c7a6aacb6cc7&oe=60B079D1', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/12524368_858533920938820_2614237356349216737_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=B3SkW_0Nia4AX9Jkf3f&_nc_ht=scontent-lga3-1.xx&tp=14&oh=3d4654a01f00d0280911c7a6aacb6cc7&oe=60B079D1']",None
2258,2017-04-12 00:48:00,OMG!!! Took me forever to see the faces in this.... See if you can find the angel and the demon... Wow,['https://scontent-lga3-1.xx.fbcdn.net/v/t31.18172-8/fr/cp0/e15/q65/17880426_1645871242093134_1457725684354939027_o.jpg?_nc_cat=110&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=gkx8pWVgopMAX82Fv0R&_nc_ht=scontent-lga3-1.xx&tp=14&oh=32db63cf856a93312a5d277230634f64&oe=60B19891&manual_redirect=1'],None
2259,2017-04-11 01:05:00,"ATTN:
April 9, 2017 at 10:45 PM ·

Congrats New York, for becoming the first state to offer tuition-free four-year college!",None,https://video-lga3-1.xx.fbcdn.net/v/t42.1790-2/17873808_157456644779460_892401943916314624_n.mp4?_nc_cat=111&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=F_32q2eymeoAX-EXQR8&tn=i1gGnc4N2LbAU8VN&_nc_ht=video-lga3-1.xx&oh=0d1c514a294ca4c12a0ebdf87ad477dc&oe=608AE092
2260,2017-04-11 00:18:00,Venus next to the full moon tonight... Beautiful....,['https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/17884029_1644664072213851_3422665581038916604_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=a9gCqaIFo7wAX8HemQF&_nc_ht=scontent-lga3-1.xx&tp=14&oh=9764f22f2353f0f6fd8713fcce7296ac&oe=60B1EF99&manual_redirect=1'],None
2261,2017-04-06 01:38:00,"Time for a break. To all the family and close friends, I love you all. To everyone else... Make up your own reason or rumors... Personally over face book and the soap operas. I don't like my own drama. If you have my number,then you are always welcome to call. If you don't and you're family, then ask someone else... If you've been blocked from Facebook, then its probably not a good idea to try to call. Unless you just love being disappointed... Best wishes to all...",None,None
2262,2017-04-05 23:06:00,"Choppertown
April 5, 2017 at 2:00 AM ·

Details
To get featured send us your photo or video to http://m.me/choppertown","['https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/17796469_10154926535985791_4560574540878328361_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=da1649&efg=eyJpIjoidCJ9&_nc_ohc=vqRGKstjuSEAX8w5vaV&_nc_ht=scontent-lga3-1.xx&tp=14&oh=1cca80ed25ab5f3ba1835693f6ca5d7f&oe=60AEAE62', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/17796469_10154926535985791_4560574540878328361_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=da1649&efg=eyJpIjoidCJ9&_nc_ohc=vqRGKstjuSEAX8w5vaV&_nc_ht=scontent-lga3-1.xx&tp=14&oh=1cca80ed25ab5f3ba1835693f6ca5d7f&oe=60AEAE62', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/17796469_10154926535985791_4560574540878328361_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=da1649&efg=eyJpIjoidCJ9&_nc_ohc=vqRGKstjuSEAX8w5vaV&_nc_ht=scontent-lga3-1.xx&tp=14&oh=1cca80ed25ab5f3ba1835693f6ca5d7f&oe=60AEAE62']",None
2263,2017-04-04 20:10:00,"Yep. Outlaw is a pit bull that's in a little trouble right now. Guess he got bored and was missing Daddy, since I was gone all day on my first day at the new job... :)",['https://scontent-lga3-1.xx.fbcdn.net/v/t31.18172-8/fr/cp0/e15/q65/17620147_1636939936319598_7861732769131575693_o.jpg?_nc_cat=111&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=CzkeDbnX2moAX9dmsac&tn=3olMSaGVwx5ryLDY&_nc_ht=scontent-lga3-1.xx&tp=14&oh=15f0aba722c10e089777a99c890d2633&oe=60B105E2&manual_redirect=1'],None
2264,2017-04-03 21:12:00,"Extreme Social Media
April 3, 2017 at 9:06 PM ·

Teenage Girl Has An 'ACCIDENT' During Her First Driving Lesson
More Videos Please LIKE OUR PAGE ➡️️ Extreme Social Media",None,https://video-lga3-1.xx.fbcdn.net/v/t42.1790-2/17788066_438888556457441_2449849788020031488_n.mp4?_nc_cat=102&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=wx0zFCcmdEwAX9TXo5l&_nc_ht=video-lga3-1.xx&oh=e8b43a74b886a65fb98c7f42b5cdc428&oe=608AE7E7
2265,2017-04-03 19:29:00,"DIRTYWHEEL.COM
Badass Rat Rod Go Kart Made Up Of Nothing But Scrap Pieces",None,None
2266,2017-04-03 19:27:00,None,['https://scontent-lga3-1.xx.fbcdn.net/v/t31.18172-8/fr/cp0/e15/q65/17620221_1635657116447880_1626458588742664187_o.jpg?_nc_cat=102&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=91Kbq7CF124AX9NIA2P&_nc_ht=scontent-lga3-1.xx&tp=14&oh=e5f945f019c399eb9d6886d51087854a&oe=60AEC293&manual_redirect=1'],None
2267,2017-03-30 07:13:00,Pitbull's aren't loveable.. Too dangerous...,['https://scontent-lga3-1.xx.fbcdn.net/v/t31.18172-8/fr/cp0/e15/q65/17637008_1630205863659672_381819199969871734_o.jpg?_nc_cat=105&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=dnerT2KKkucAX8DYhTL&_nc_ht=scontent-lga3-1.xx&tp=14&oh=80b9b0ea0758ab0002359b87e01dcaa6&oe=60AF345B&manual_redirect=1'],None
2268,2017-03-18 23:48:00,"CampingRoadTrip.com
July 22, 2016 at 12:10 PM ·

Sometimes you just have a need to take all your toys! ;)","['https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/13754309_10154013334757912_6886520740646484698_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=5Ua1Zw6-DCEAX_F2Liq&_nc_ht=scontent-lga3-1.xx&tp=14&oh=8c79ce500915c2a7570347e51453be91&oe=60AE6726', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/13754309_10154013334757912_6886520740646484698_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=5Ua1Zw6-DCEAX_F2Liq&_nc_ht=scontent-lga3-1.xx&tp=14&oh=8c79ce500915c2a7570347e51453be91&oe=60AE6726', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/13754309_10154013334757912_6886520740646484698_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=5Ua1Zw6-DCEAX_F2Liq&_nc_ht=scontent-lga3-1.xx&tp=14&oh=8c79ce500915c2a7570347e51453be91&oe=60AE6726']",None
2269,2017-03-18 23:34:00,"Found a new inexpensive treat for my Pitbull. Precooked hamburger, mixed with water. Pour in ice cube tray. Freeze, and treat...",None,None
2270,2017-03-18 23:24:00,Jimmy Chadwell,None,None
2271,2017-03-18 23:22:00,"SHAREABLY.NET
Cyclist meets quokka on his bike ride. Quokka refuses to leave him alone",None,None
2272,2017-03-18 23:20:00,"I'm a Biker. Love me or Hate me
March 17, 2017 at 8:26 PM ·","['https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/17353317_747019415469408_4287204165562880523_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=2fMp674ACEQAX9d20pr&_nc_ht=scontent-lga3-1.xx&tp=14&oh=7b448a910b4eddf8666217df209f8480&oe=60AEE3B4', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/17353317_747019415469408_4287204165562880523_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=2fMp674ACEQAX9d20pr&_nc_ht=scontent-lga3-1.xx&tp=14&oh=7b448a910b4eddf8666217df209f8480&oe=60AEE3B4', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/17353317_747019415469408_4287204165562880523_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=2fMp674ACEQAX9d20pr&_nc_ht=scontent-lga3-1.xx&tp=14&oh=7b448a910b4eddf8666217df209f8480&oe=60AEE3B4']",None
2273,2017-03-18 23:18:00,"Kid Rock
March 18, 2017 at 9:36 PM ·

☘️","['https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/17361495_10154942243885049_3548256295258784458_n.png?_nc_cat=107&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=Ep4wvo5GWFUAX-t6A4T&_nc_oc=AQlalt5KqTLV0CwALB5j_LvsvmsqLgEJbLUeJaAwQgujFv6fgQO0H0JejxbSi-fuS7s&_nc_ht=scontent-lga3-1.xx&oh=9657aabe522bd6910912a8e446bce156&oe=60B08065', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/17361495_10154942243885049_3548256295258784458_n.png?_nc_cat=107&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=Ep4wvo5GWFUAX-t6A4T&_nc_oc=AQlalt5KqTLV0CwALB5j_LvsvmsqLgEJbLUeJaAwQgujFv6fgQO0H0JejxbSi-fuS7s&_nc_ht=scontent-lga3-1.xx&oh=9657aabe522bd6910912a8e446bce156&oe=60B08065', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/17361495_10154942243885049_3548256295258784458_n.png?_nc_cat=107&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=Ep4wvo5GWFUAX-t6A4T&_nc_oc=AQlalt5KqTLV0CwALB5j_LvsvmsqLgEJbLUeJaAwQgujFv6fgQO0H0JejxbSi-fuS7s&_nc_ht=scontent-lga3-1.xx&oh=9657aabe522bd6910912a8e446bce156&oe=60B08065']",None
2274,2017-03-18 23:16:00,"Hustlers & Gangsters
March 18, 2017 at 12:18 PM ·","['https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/17353087_1279652298739335_176589692999053527_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=cMZxY5lzAgEAX-nxBgV&_nc_ht=scontent-lga3-1.xx&tp=14&oh=cca0a9fe458b7889c61490e66718f5d3&oe=60B1A801', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/17353087_1279652298739335_176589692999053527_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=cMZxY5lzAgEAX-nxBgV&_nc_ht=scontent-lga3-1.xx&tp=14&oh=cca0a9fe458b7889c61490e66718f5d3&oe=60B1A801', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/17353087_1279652298739335_176589692999053527_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=cMZxY5lzAgEAX-nxBgV&_nc_ht=scontent-lga3-1.xx&tp=14&oh=cca0a9fe458b7889c61490e66718f5d3&oe=60B1A801']",None
2275,2017-03-18 22:37:00,"Rat Rod Addiction is with Joshua Joyce and 2 others.
March 18, 2017 at 10:12 PM ·

Sick @villagecustoms - #RatRod1 and his big brother @bobbed_deuces_wild","['https://scontent-lga3-1.xx.fbcdn.net/v/t31.18172-8/fr/cp0/e15/q65/17359047_746798418814467_3790839465858985289_o.jpg?_nc_cat=100&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=o7-bqx087PkAX_-Wrh3&_nc_ht=scontent-lga3-1.xx&tp=14&oh=a711e35113373d553f411cf86e5f43ac&oe=60B1B582', 'https://scontent-lga3-1.xx.fbcdn.net/v/t31.18172-8/fr/cp0/e15/q65/17359047_746798418814467_3790839465858985289_o.jpg?_nc_cat=100&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=o7-bqx087PkAX_-Wrh3&_nc_ht=scontent-lga3-1.xx&tp=14&oh=a711e35113373d553f411cf86e5f43ac&oe=60B1B582', 'https://scontent-lga3-1.xx.fbcdn.net/v/t31.18172-8/fr/cp0/e15/q65/17359047_746798418814467_3790839465858985289_o.jpg?_nc_cat=100&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=o7-bqx087PkAX_-Wrh3&_nc_ht=scontent-lga3-1.xx&tp=14&oh=a711e35113373d553f411cf86e5f43ac&oe=60B1B582']",None
